,review_index,date,review,rating,status,length,label,language,scores,compound,sentiment
10466,6922,2020-08-19,,5,completer,0,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10467,6923,2020-08-19,Very nice way of explanation,5,completer,28,pos,en,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.4754}",0.4754,pos
10468,6924,2020-08-19,Very Nice course for (Pyhrhon)Beginners ,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.4754}",0.4754,pos
10469,6925,2020-08-19,this is a good program to know about the fundamentals of programming   ,5,completer,71,pos,en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
10470,6926,2020-08-19,I found this course really enjoyable.,5,completer,37,pos,en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",0.4927,pos
10471,6926,2020-08-19,The instructor is really awesome and motivating.,5,completer,48,pos,en,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.8341}",0.8341,pos
10472,6926,2020-08-19,This course gives a good kickstart in the world of Python.,5,completer,58,pos,en,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,pos
10473,6926,2020-08-19,"To me, this is the best course available for someone who is just starting to learn programming.",5,completer,95,pos,en,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6369}",0.6369,pos
10474,6927,2020-08-19,The course is perfectly paced! Starts from scratch and makes programming fun and easy,5,completer,85,pos,en,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.8932}",0.8932,pos
10475,6928,2020-08-19,"overall, this was a good course for the people who have a zero knowledge on programming.",5,completer,88,pos,en,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
10476,6928,2020-08-19,I would show my gratitude to Prof.,5,completer,34,pos,en,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.5106,pos
10477,6928,2020-08-19,Charles Russell Serverance he was great ,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
10478,6929,2020-08-19,it was really good,5,completer,18,pos,en,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
10479,6930,2020-08-19,This was the first course in a computer language that I enjoyed and looked forward to the lessons.,5,completer,98,pos,en,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5106}",0.5106,pos
10480,6930,2020-08-19,I plan to take the next course in this series.,5,completer,46,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10481,6931,2020-08-19,Great course to start with,5,completer,26,pos,en,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,pos
10482,6932,2020-08-19,very good simply told,5,completer,21,pos,en,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
10483,6933,2020-08-19,highly recommended! It's friendly and useful for green hands and also inspires people to learn programming in the future.,5,completer,121,pos,en,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.8921}",0.8921,pos
10484,6934,2020-08-19,Loved learning something new!!,5,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.401, 'pos': 0.599, 'compound': 0.6688}",0.6688,pos
10485,6935,2020-08-19,good,5,completer,4,pos,so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
10486,6936,2020-08-19,Excellent,5,completer,9,pos,ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
10487,6937,2020-08-19,quite easy and interesting! Beginner can understand very well,5,completer,61,pos,en,"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.8335}",0.8335,pos
10488,6938,2020-08-19,Enjoyed it and learned something new.,5,completer,37,pos,en,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.5106,pos
10489,6939,2020-08-19,i gained a lot of knowledge,5,completer,27,pos,en,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.3818}",0.3818,pos
10490,6940,2020-08-19,i learnt many things from this course,5,completer,37,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10491,6941,2020-08-19,"Teaching and content both are awesome and wonderful , I liked these course.Thank You sir ",5,completer,89,pos,en,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.891}",0.891,pos
10492,6942,2020-08-19,This is a great course for me!,5,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.6588}",0.6588,pos
10493,6943,2020-08-19,amazing course for beginners ,5,completer,29,pos,en,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}",0.5859,pos
10494,6944,2020-08-19,not bad,5,completer,7,pos,tl,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.431}",0.431,pos
10495,6945,2020-08-19,The course is good for the beginers still some more basics can be added.,4,completer,72,pos,en,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
10496,6945,2020-08-19,Otherwise its good starter for python,4,completer,37,pos,en,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,pos
10497,6946,2020-08-19,Too slow,4,completer,8,pos,so,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10498,6947,2020-08-19,"easy to follow and thoroughly explained, takes into account absolute begginers in programming ",5,completer,94,pos,en,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",0.4404,pos
10499,6948,2020-08-19,very good course for begginers,5,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",0.4927,pos
10500,6949,2020-08-19,very nice,5,completer,9,pos,cs,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}",0.4754,pos
10501,6950,2020-08-19,One best course to learn python,4,completer,31,pos,en,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,pos
10502,6951,2020-08-19,this is best course for learning python.,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,pos
10503,6952,2020-08-19,Amazing experience.Thanks a lot,5,completer,31,pos,en,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859,pos
10504,6953,2020-08-19,everything is crystal clear from these videos .,5,completer,47,pos,en,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.3818}",0.3818,pos
10505,6953,2020-08-19,,5,completer,0,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10506,6954,2020-08-19,nice course,5,completer,11,pos,fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
10507,6955,2020-08-19,This course gave me a basic understanding of Python.,4,completer,52,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10508,6955,2020-08-19,The basics are covered really well and probably one of the best courses for a beginner who does have a background in Programming.,4,completer,129,pos,en,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.7645}",0.7645,pos
10509,6955,2020-08-19,"I personally would have liked this course to have a little more content than what is given but nevertheless, this is a great course.",4,completer,132,pos,en,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.8201}",0.8201,pos
10510,6955,2020-08-19,Thank you so much.,4,completer,18,pos,en,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,pos
10511,6955,2020-08-19,,4,completer,0,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10512,6956,2020-08-19,Good,5,completer,4,pos,so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
10513,6957,2020-08-19,  Dr Chuck is an excellent teacher for beginners and veterans alike.,5,completer,68,pos,en,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",0.5719,pos
10514,6957,2020-08-19,"He is clear, concise and very detailed.",5,completer,39,pos,en,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.3818}",0.3818,pos
10515,6957,2020-08-19,The pace of the material is well designed.,5,completer,42,pos,en,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}",0.2732,pos
10516,6957,2020-08-19,"If every class was like this, the world would be a better place!  ",5,completer,66,pos,en,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.69}",0.69,pos
10517,6958,2020-08-19,awosem,5,completer,6,pos,pl,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10518,6959,2020-08-19,"A extraordinary approach to the Python language wich I personally can have accessed to in an easy, productive and friendly way and apply it immediately.",5,completer,152,pos,en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7269}",0.7269,pos
10519,6960,2020-08-19,Excellent introduction to programming.,5,completer,38,pos,en,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,pos
10520,6960,2020-08-19,I highly recommend it to every beginner.,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.4201}",0.4201,pos
10521,6961,2020-08-19,nice,5,completer,4,pos,pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
10522,6962,2020-08-19,I love this course,5,completer,18,pos,en,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,pos
10523,6963,2020-08-19,nice,5,completer,4,pos,pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
10524,6964,2020-08-19,I loved this course Dr. Chuck helped me a lot in this course to achieve my goal.,5,completer,80,pos,en,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.5994}",0.5994,pos
10525,6965,2020-08-19,nice for a beginner in programming field,5,completer,40,pos,en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,pos
10526,6966,2020-08-19,ungamma govindh 90,5,completer,18,pos,id,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10527,6967,2020-08-19,nice  learning  ,5,completer,16,pos,en,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
10528,6968,2020-08-19,Best way to start python .,5,completer,26,pos,en,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,pos
10529,6969,2020-08-19,briliant,5,completer,8,pos,ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10530,6970,2020-08-19,Coursera is nice platform for students,5,completer,38,pos,en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,pos
10531,6971,2020-08-19,It is a great learning experience.,5,completer,34,pos,en,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,pos
10532,6972,2020-08-19,wonderful,5,completer,9,pos,af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
10533,6973,2020-08-19,one of the best course to learn python.,5,completer,39,pos,en,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,pos
10534,6974,2020-08-19,This course was very helpful to me.,5,completer,35,pos,en,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.4754}",0.4754,pos
10535,6974,2020-08-19,I'll be looking forward to learn more about python.,5,completer,51,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10536,6974,2020-08-19,Thank you so much for wonderful teaching and support.,5,completer,53,pos,en,"{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.8467}",0.8467,pos
10537,6975,2020-08-19,"it is a wonderful platform to learn Python , and i really enjoyed it , they taught in a clear and detailed way so that it helped me to understand quickly ",5,completer,154,pos,en,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.8718}",0.8718,pos
10538,6976,2020-08-19,It was a wonderful course about how to program in Python.,5,completer,57,pos,en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.5719}",0.5719,pos
10539,6977,2020-08-19,Awesome,5,completer,7,pos,af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
10540,6978,2020-08-19,the instucture explain in a simply way so i can understand easily,5,completer,65,pos,en,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.3947}",0.3947,pos
10541,6979,2020-08-19,Amazing ,5,completer,8,pos,tl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,pos
10542,6980,2020-08-19,Best course for beginners.,5,completer,26,pos,en,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,pos
10543,6981,2020-08-19,I now understand all the basics of python.,5,completer,42,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10544,6981,2020-08-19,The Dr. Chuck is a great instructor.,5,completer,36,pos,en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
10545,6981,2020-08-19,And I enjoyed the this course.,5,completer,30,pos,en,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",0.5106,pos
10546,6982,2020-08-19,the best element course I've ever seen.,5,completer,39,pos,nl,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,pos
10547,6982,2020-08-19,,5,completer,0,pos,nl,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10548,6983,2020-08-19,Excellent course for the newcommers.,5,completer,36,pos,en,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,pos
10549,6983,2020-08-19,"Indeed, everybody should know at least the basics.",5,completer,50,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10550,6983,2020-08-19,This can be done here easily.,5,completer,29,pos,en,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.34}",0.34,pos
10551,6983,2020-08-19,Thanks Professor Chuck.,5,completer,23,pos,en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
10552,6984,2020-08-19,prof is lit,5,completer,11,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10553,6985,2020-08-19,Really great instructor,5,completer,23,pos,en,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.659}",0.659,pos
10554,6986,2020-08-19,"I already knew a bit of Python, but I was also missing a lot (standard issue for people who are self-taught).",5,completer,109,pos,en,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.4215}",-0.4215,neg
10555,6986,2020-08-19,"While I already had most of the basics, I got a lot from the lesson about loops and the None keyword (and, more importantly, about how they're supposed to be used).",5,completer,164,pos,en,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3804}",0.3804,pos
10556,6987,2020-08-19,The right amount of challenge for an intro course.,5,completer,50,pos,en,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",0.0772,pos
10557,6987,2020-08-19,,5,completer,0,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10558,6988,2020-08-19,Thank you !!,5,completer,12,pos,so,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4738}",0.4738,pos
10559,6989,2020-08-19,"I truly believe that this is the right platform to start learning python from its very beginning, I learned a lot of things and sir CHARLES is very humble, but I think this course should have topics like 'array, list, dictionaries'.",4,completer,232,pos,en,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6369}",0.6369,pos
10560,6989,2020-08-19,"In essence, I have learned a lot about python from its very first beginning.Thank You COURSERA",4,completer,94,pos,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10561,6990,2020-08-19,is very good ,5,completer,13,pos,af,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
10562,6991,2020-08-19,"It was a very good teaching method of the instructor, I enjoyed this learning very much.",5,completer,88,pos,en,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.7574}",0.7574,pos
10563,6992,2020-08-19,Very good course,5,completer,16,pos,en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
10564,6993,2020-08-19,Great Experience and so easy to learn,5,completer,37,pos,en,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.8334}",0.8334,pos
10565,6994,2020-08-19,Excelente,5,completer,9,pos,ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
10566,6995,2020-08-19,nice course,5,completer,11,pos,fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
10567,6996,2020-08-19,Great introduction to Python Programming!,5,completer,41,pos,en,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.6588}",0.6588,pos
10568,6997,2020-08-19,thanks,5,completer,6,pos,en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
10569,6998,2020-08-19,the content thought in this course  is very helpful .,5,completer,53,pos,en,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4754}",0.4754,pos
10570,6998,2020-08-19,sir thought basic very good i expect more example and problem solving quiz from your side THANK YOU SIR,5,completer,103,pos,en,"{'neg': 0.115, 'neu': 0.543, 'pos': 0.342, 'compound': 0.7061}",0.7061,pos
10571,6999,2020-08-19,Amazing professor and very entertaining lectures! Only problem was that I wish there were MORE practice assignments.,3,completer,116,neu,en,"{'neg': 0.109, 'neu': 0.486, 'pos': 0.404, 'compound': 0.8066}",0.8066,pos
10572,6999,2020-08-19,I often found myself completely lost during assignments.,3,completer,56,neu,en,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3804}",-0.3804,neg
10573,6999,2020-08-19,Overall good introduction course!,3,completer,33,neu,en,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}",0.4926,pos
10574,7000,2020-08-19,"Good course, but I think people should study each week without rush in order to really learn how to code",4,completer,104,pos,en,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.2382}",0.2382,pos
10575,7001,2020-08-19,Good course,5,completer,11,pos,en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
10576,7002,2020-08-19,This course has provided the basic of the python now i can move ahead tension freely.,5,completer,85,pos,en,"{'neg': 0.126, 'neu': 0.714, 'pos': 0.159, 'compound': 0.1531}",0.1531,pos
10577,7003,2020-08-19,great,5,completer,5,pos,ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
10578,7004,2020-08-19,Good experience,5,completer,15,pos,en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
10579,7005,2020-08-19,The way the course has been made and taught is amazing! It introduces is a course TRULY designed for absolute beginners.,5,completer,120,pos,en,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8283}",0.8283,pos
10580,7005,2020-08-19,I enjoyed the course and Dr. Chuck is simply amazing.,5,completer,53,pos,en,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7964}",0.7964,pos
10581,7005,2020-08-19,"If you have a background in any other coding language, the concepts of this course feel like a summer breeze, with a few python specific syntax here and there.",5,completer,159,pos,en,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}",0.3612,pos
10582,7005,2020-08-19,Overall I enjoyed the course and managed to finish it way ahead of schedule.,5,completer,76,pos,en,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}",0.5106,pos
10583,7005,2020-08-19,Thank you Dr. Chuck!,5,completer,20,pos,en,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199,pos
10584,7006,2020-08-18,good teaching ,5,completer,14,pos,en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
