,date,review,rating,status,length,label,language_score,language,scores,compound,sentiment
7078,2020-08-17,excellent,5,completer,9,pos,"{'language': 'ca', 'score': 0.9999953328605107}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
7079,2020-08-17,explanation of Dr.chuck was excellent.i addicted him style.also i gained lot of basic knowledge about python.especially i thank to Dr.chuck.,5,completer,140,pos,"{'language': 'en', 'score': 0.9999951562107839}",en,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.6249}",0.6249,pos
7080,2020-08-17,"The course instructor Dr. Charles severance is an amazing, he explain the basics concept of python very clearly ani that was amazing for beginners thanks @drchuck.And it's only possible for Coursera thanks Coursera to provide course and amazing instructor.Join the course and learn immediately you also love programming after completing this course.",5,completer,349,pos,"{'language': 'en', 'score': 0.9999982399242489}",en,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.9761}",0.9761,pos
7081,2020-08-17,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999987923275281}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
7082,2020-08-17,"This was a very well put together course. The videos provide a nice blend of slides  and ""face to face"" with the professor.",5,completer,123,pos,"{'language': 'en', 'score': 0.9999970703594052}",en,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6361}",0.6361,pos
7083,2020-08-17,All concepts are explained well,5,completer,31,pos,"{'language': 'en', 'score': 0.9999952454467879}",en,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}",0.2732,pos
7084,2020-08-17,This course was perfect.,5,completer,24,pos,"{'language': 'en', 'score': 0.9999953315748988}",en,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,pos
7085,2020-08-17,rahmat,5,completer,6,pos,"{'language': 'id', 'score': 0.9999943380751611}",id,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7086,2020-08-17,Good for begineers,4,completer,18,pos,"{'language': 'en', 'score': 0.8571383665939121}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
7087,2020-08-17,It is very good and the lessons are explained clearly.,5,completer,54,pos,"{'language': 'en', 'score': 0.9999966761224618}",en,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7089}",0.7089,pos
7088,2020-08-17,I would take this opportunity to extend my gratitude for Mr. Charles to help us understand the entire course with precision. He kind of explains complex and difficult stuffs in a manner that the listener grabs it immediately. All the slides and the content were thoughtfully prepared so as to teach all the possibilities one could face while writing a code. Thanks a lot!,5,completer,371,pos,"{'language': 'en', 'score': 0.9999971484462118}",en,"{'neg': 0.034, 'neu': 0.71, 'pos': 0.256, 'compound': 0.9354}",0.9354,pos
7089,2020-08-17,"I really appreciated what I have learned from Dr Charles Severance regarding the Programming for Everybody (Getting Started with Python). I'm also thankful that I can have a chance to broaden my knowledge from the University of Michigan for the course. I'm truly grateful that I can achieve my accomplishment by completing an online course during this time of COVID-19. Thank you very much. For those of you who have yet to take up this course, I sincerely urged you, from the bottom of my heart, do not hesitate to take up the course. If I have known this course a couple of years ago, I will definitely take up this course without any second thought. See you all in the near future.",5,completer,684,pos,"{'language': 'en', 'score': 0.9999971943777871}",en,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.9729}",0.9729,pos
7090,2020-08-17,werry good,5,completer,10,pos,"{'language': 'cy', 'score': 0.9999969323541718}",cy,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
7091,2020-08-17,Loved how the course is structured and especially the course. The course instructor is very good. The presentations were done really welll,5,completer,138,pos,"{'language': 'en', 'score': 0.9999989967724342}",en,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.796}",0.796,pos
7092,2020-08-17,It is a great course and well educative!,5,completer,40,pos,"{'language': 'en', 'score': 0.9999957184594259}",en,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.7574}",0.7574,pos
7093,2020-08-17,perfect,5,completer,7,pos,"{'language': 'ca', 'score': 0.9962980876477011}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
7094,2020-08-17,Helped me lot to brush up my basic knowledge on python.FULL STARS FOR THE COURSE AND COURSERA,5,completer,93,pos,"{'language': 'en', 'score': 0.9999978137067262}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7095,2020-08-17,Very informative on the basics of Python,5,completer,40,pos,"{'language': 'en', 'score': 0.9999976555414347}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7096,2020-08-17,"Excellent teaching style, great introduction to a new programming subject.",5,completer,74,pos,"{'language': 'en', 'score': 0.9999966698269089}",en,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.8316}",0.8316,pos
7097,2020-08-17,excelent. I have learned the basics of python even when the course was teached in other language that is not my mother language,5,completer,127,pos,"{'language': 'en', 'score': 0.9999973383847678}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7098,2020-08-17,Course is graet and very well designed,5,completer,38,pos,"{'language': 'en', 'score': 0.714283380869073}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.3384}",0.3384,pos
7099,2020-08-17,Excellent,5,completer,9,pos,"{'language': 'ca', 'score': 0.9999967980292024}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
7100,2020-08-17,"Very good explanation, I once studied Java and by learning through this course, I can see how Python is possible to learn too",5,completer,125,pos,"{'language': 'en', 'score': 0.9999965646611996}",en,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4927}",0.4927,pos
7101,2020-08-17,very good course..we can get some ideas about programming ..mentor is awesomeeee,5,completer,80,pos,"{'language': 'en', 'score': 0.999994429013696}",en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4927}",0.4927,pos
7102,2020-08-17,"You will have to work hard to earn this one! Not everyone can get through some of the hard parts of the course. I did sweat to earn this one. Now, I am proud about my accomplishment. ",5,completer,183,pos,"{'language': 'en', 'score': 0.9999964445967392}",en,"{'neg': 0.073, 'neu': 0.838, 'pos': 0.089, 'compound': 0.3802}",0.3802,pos
7103,2020-08-17,"Great for everyone, if you don't have a clue about programming this course will take you step by step through the basics",5,completer,120,pos,"{'language': 'en', 'score': 0.9999973674047051}",en,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6249}",0.6249,pos
7104,2020-08-17,genial!,5,completer,7,pos,"{'language': 'ca', 'score': 0.8571382875746054}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4753}",0.4753,pos
7105,2020-08-17,The explanation of each and every topic was good.,5,completer,49,pos,"{'language': 'en', 'score': 0.999998035233227}",en,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,pos
7106,2020-08-17,very informative learnt lot python coding ready to move to the next level ,4,completer,74,pos,"{'language': 'en', 'score': 0.9999978205323977}",en,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612,pos
7107,2020-08-17,Amazing explanations ,5,completer,21,pos,"{'language': 'en', 'score': 0.999994979148191}",en,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,pos
7108,2020-08-17,This course was really a good start,4,completer,35,pos,"{'language': 'en', 'score': 0.9999959636133047}",en,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,pos
7109,2020-08-17,very clear and apt course and nails all the basics required,5,completer,59,pos,"{'language': 'en', 'score': 0.999997650249545}",en,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.4391}",0.4391,pos
7110,2020-08-17,Good teaching by Severance Sir.thanks alot!,5,completer,43,pos,"{'language': 'en', 'score': 0.9999970427465608}",en,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4926}",0.4926,pos
7111,2020-08-17,Thank you very much I really gained so much of knowledge through this course  ,5,completer,78,pos,"{'language': 'en', 'score': 0.9999987797395429}",en,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.6865}",0.6865,pos
7112,2020-08-17,I am very new for programming Its fantastic to learn with Prof. Chunk ,5,completer,70,pos,"{'language': 'en', 'score': 0.9999973676958861}",en,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.5574}",0.5574,pos
7113,2020-08-17,"the course was overall good,love this course.this course helps me in achieving good programming skills.Dr.chuck is such a amazing teacher.his teaching style is just lit.",4,completer,169,pos,"{'language': 'en', 'score': 0.9999958378556022}",en,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8519}",0.8519,pos
7114,2020-08-17,Good platform to get into Course,4,completer,32,pos,"{'language': 'en', 'score': 0.9999948957508055}",en,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,pos
7115,2020-08-17,Great,5,completer,5,pos,"{'language': 'en', 'score': 0.9999961865908754}",en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
7116,2020-08-17,Well-managed and taught by Dr Chuck. I enjoyed and learned a lot from this course. I've already enrolled for data structure course. ,5,completer,132,pos,"{'language': 'en', 'score': 0.999996857017744}",en,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.5106}",0.5106,pos
7117,2020-08-17,"Really good.Very good course,very good instructor, clear teaching.I definetly recommend this course!",5,completer,100,pos,"{'language': 'en', 'score': 0.9999972791797033}",en,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.8945}",0.8945,pos
7118,2020-08-17,superb,5,completer,6,pos,"{'language': 'id', 'score': 0.9999973526519977}",id,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,pos
7119,2020-08-17,nice course,5,completer,11,pos,"{'language': 'fr', 'score': 0.9999954542462055}",fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
7120,2020-08-17,This Course is Excellent for beginners absolutely great experience  ,5,completer,68,pos,"{'language': 'en', 'score': 0.9999962353121227}",en,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.8439}",0.8439,pos
7121,2020-08-17,it was good,5,completer,11,pos,"{'language': 'af', 'score': 0.7142839988844042}",af,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
7122,2020-08-17,the course was bit hard for me everytime when i reach to the next assignment it totally takes my whole day and i learned here every word that that we choose there is a meaning ,4,completer,176,pos,"{'language': 'en', 'score': 0.9999965450564828}",en,"{'neg': 0.043, 'neu': 0.923, 'pos': 0.034, 'compound': -0.0772}",-0.0772,neg
7123,2020-08-17,Fun and Phenomenal.,5,completer,19,pos,"{'language': 'en', 'score': 0.7142844493141178}",en,"{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.5106}",0.5106,pos
7124,2020-08-17,excellent course,5,completer,16,pos,"{'language': 'fr', 'score': 0.9999945892828198}",fr,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
7125,2020-08-17,just excellent course,5,completer,21,pos,"{'language': 'fr', 'score': 0.9999932105077021}",fr,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,pos
7126,2020-08-17,Loved the course!,5,completer,17,pos,"{'language': 'en', 'score': 0.999998001698811}",en,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.636}",0.636,pos
7127,2020-08-17,wonderful coaching i really loved,5,completer,33,pos,"{'language': 'en', 'score': 0.9999964259248495}",en,"{'neg': 0.0, 'neu': 0.202, 'pos': 0.798, 'compound': 0.8357}",0.8357,pos
7128,2020-08-17,"A really exceptional course, I really recommend anyone who is just starting to ode and have no coding background. This is just the course for you. Also anyone with prior knowledge can really just brush up their skills and memory on Python through this. I did the same.",5,completer,268,pos,"{'language': 'en', 'score': 0.9999945987927512}",en,"{'neg': 0.046, 'neu': 0.896, 'pos': 0.058, 'compound': 0.1513}",0.1513,pos
7129,2020-08-17,Helpful!,4,completer,8,pos,"{'language': 'ro', 'score': 0.7142851202588385}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4753}",0.4753,pos
7130,2020-08-17,very effective in learning the basics of phython,5,completer,48,pos,"{'language': 'en', 'score': 0.9999987084683208}",en,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.5256}",0.5256,pos
7131,2020-08-17,"For beginners this course is very helpful. From very basic they have tried to teach you about python programming. If you are making your first step in python ,then i think this course is very helpful. Specially,the pdf provided with this course ""Python for Everybody"".Thanku!!",5,completer,276,pos,"{'language': 'en', 'score': 0.9999952811012001}",en,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.7763}",0.7763,pos
7132,2020-08-17,very impressed with the approach of teaching,5,completer,44,pos,"{'language': 'en', 'score': 0.9999966237430326}",en,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.5256}",0.5256,pos
7133,2020-08-17,Very good platform to learn hands-on python,5,completer,43,pos,"{'language': 'en', 'score': 0.9999980495463577}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",0.4927,pos
7134,2020-08-17,The teacher is amazing.,5,completer,23,pos,"{'language': 'en', 'score': 0.9999964818007145}",en,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}",0.5859,pos
7135,2020-08-17,I love this course. The explanation of the lecturer is perfect and easily understandable.,5,completer,89,pos,"{'language': 'en', 'score': 0.9999979588092491}",en,"{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.8834}",0.8834,pos
7136,2020-08-17,Excellent course for beginners with little or no knowledge of programming. Professor Dr. Chuck makes programming look effortless.,5,completer,129,pos,"{'language': 'en', 'score': 0.9999968237863591}",en,"{'neg': 0.089, 'neu': 0.74, 'pos': 0.171, 'compound': 0.4173}",0.4173,pos
7137,2020-08-17,This is a good course to spend ours free time,4,completer,45,pos,"{'language': 'en', 'score': 0.9999961635180462}",en,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}",0.7351,pos
7138,2020-08-17,"amazing,the instructor made explained each and every topic so well that anybody can understand clearly",5,completer,102,pos,"{'language': 'en', 'score': 0.9999968340619654}",en,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.6642}",0.6642,pos
7139,2020-08-17,Good syllabus and teaching methodology,5,completer,38,pos,"{'language': 'cy', 'score': 0.5714279410650279}",cy,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,pos
7140,2020-08-17,Excelente instructor!,5,completer,21,pos,"{'language': 'ro', 'score': 0.999994642237513}",ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7141,2020-08-17,Amazing!,5,completer,8,pos,"{'language': 'sw', 'score': 0.42857045925618303}",sw,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6239}",0.6239,pos
7142,2020-08-17,I really enjoyed learning python,5,completer,32,pos,"{'language': 'en', 'score': 0.9999965068869993}",en,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.5563}",0.5563,pos
7143,2020-08-17,Great experience,5,completer,16,pos,"{'language': 'ro', 'score': 0.9999944770070819}",ro,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
7144,2020-08-17,very simple course for beginners,5,completer,32,pos,"{'language': 'en', 'score': 0.9999969192028288}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7145,2020-08-17,I Like this Course,5,completer,18,pos,"{'language': 'en', 'score': 0.9999962791824903}",en,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,pos
7146,2020-08-17,This certificate is useful ,5,completer,27,pos,"{'language': 'en', 'score': 0.9999974870739545}",en,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,pos
7147,2020-08-17,I loved how the course was designed with so much effort and how the tutor explained everything so well.,5,completer,103,pos,"{'language': 'en', 'score': 0.999997095962903}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7678}",0.7678,pos
7148,2020-08-17,very basic ,4,completer,11,pos,"{'language': 'en', 'score': 0.9999960209206875}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
7149,2020-08-17,its damn good I love the courses what they thought us but please give few more practical so we can understand very much better ,5,completer,127,pos,"{'language': 'en', 'score': 0.999996119869329}",en,"{'neg': 0.059, 'neu': 0.569, 'pos': 0.372, 'compound': 0.8726}",0.8726,pos
7150,2020-08-17,"Explanation is easily understood,Assignment questions are based on the theory stated",5,completer,84,pos,"{'language': 'en', 'score': 0.999996794263518}",en,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",0.34,pos
7151,2020-08-17,The course was very good and even the instructor was very good . I easily understood all the concept and it help me to improve my skills . I loves the assignments and quiz very much which invokes my thinking skill more and more and forced me think and  make coding easy. Only problem I had that the theory can me more deep and less advance so that the we can relate to it more . And also if the link of next course will be provided in the last section then it will be easy to search because there are lots of course available on couresra. Lastly I want to thank all of the team . Thank you so much  ,4,completer,599,pos,"{'language': 'en', 'score': 0.9999971093445847}",en,"{'neg': 0.044, 'neu': 0.733, 'pos': 0.223, 'compound': 0.9701}",0.9701,pos
